"fresho!Ber Hybrid Premium, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 kg
"fresho!Dragon Fruit Economy, Institutional",,,,Exotic Fruits & Veggies,Notify Me,300 g
"fresho!Kiwi - Green Economy, Institutional",,,,Exotic Fruits & Veggies,Notify Me,3 pcs
"fresho!Broccoli - Premium, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 kg
fresho!Sweet Corn - Direct,,,,Exotic Fruits & Veggies,Notify Me,2 pcs
TrikayaMustard Microgreen,₹326.03,24% OFF,,Exotic Fruits & Veggies,In Stock,1 pc - Approx. 40-50 gm
TrikayaEdible Flowers - Mix,₹191.78,24% OFF,,Exotic Fruits & Veggies,In Stock,1 pc - Approx. 10-20 gm
ZespriKiwi Sungold Festive Gift Pack,,,,Exotic Fruits & Veggies,Notify Me,12 pcs
"SV Agri CarismaCrest Potatoes - Low GI, Non-GMO, From Himachal Pradesh",,,,Exotic Fruits & Veggies,Notify Me,1 kg
TrikayaFennel,₹11.16,24% OFF,,Exotic Fruits & Veggies,In Stock,1 pc - Approx. 230-250 gm
fresho!BlackBerry - Imported,₹1110.96,24% OFF,,Exotic Fruits & Veggies,In Stock,125 g
"fresho!Kiwi - Green - Iran Premium, Institutional",,,,Exotic Fruits & Veggies,Notify Me,3 pcs
"fresho!Black Grapes - Sharad, Direct, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 kg
fresho!Baby Cucumber - Hydroponically Grown,,,,Exotic Fruits & Veggies,Notify Me,250 g - 300 g
"fresho!Pak Choi, Premium, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 kg
"fresho!Lettuce - Coral Red, Organically Grown (Loose)",,,,Exotic Fruits & Veggies,Notify Me,1 pc
fresho!Hydroponics Swiss Chard,₹61.64,24% OFF,,Exotic Fruits & Veggies,In Stock,50 g
"fresho!Lettuce - Green, Direct, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 kg
"fresho!Soursop (Cancer Fruits) Economy, Institutional",,,,Exotic Fruits & Veggies,Notify Me,1 pc
fresho!Oregano,₹12,24% OFF,,Exotic Fruits & Veggies,In Stock,50 g
fresho!Mushroom - Button,,,,Exotic Fruits & Veggies,Notify Me,1 kg
fresho!Sun-Gold Tomato,₹97.26,24% OFF,,Exotic Fruits & Veggies,In Stock,250 g
fresho! Cherry Tomato - Black,₹106.85,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Cherry Tomato - Black is a 250 g pack of black cherry tomatoes.
"fresho! Green Peas Fresh Economy, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Green Peas Fresh Economy, Institutional is a 1 kg pack of fresh green peas."
"fresho! Green Peas Fresh Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Green Peas Fresh Premium, Institutional is a 1 kg pack of premium fresh green peas."
fresho! Sage - Hydroponically Grown,₹71.23,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Sage - Hydroponically Grown is a 30 g pack of hydroponically grown sage.
fresho! White Beans - Double,₹26.03,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! White Beans - Double is a 500 g pack of double white beans.
fresho! Capsicum - Purple (Loose),₹11.25,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Capsicum - Purple (Loose) is a pack of 2 purple capsicums.
"fresho! Parsley - Direct, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Parsley - Direct, Institutional is a 1 kg pack of fresh parsley."
"fresho! Grapes Black - Sharad, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Grapes Black - Sharad, Premium, Institutional is a 1 kg pack of premium black grapes."
"fresho! Dragon Fruit, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Dragon Fruit, Premium, Institutional is a 1 kg pack of premium dragon fruit."
"fresho! Chilli Green - Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Chilli Green - Premium, Institutional is a 1 kg pack of premium green chillies."
fresho! Fresho Grapes Green,₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Fresho Grapes Green is a 1 kg pack of green grapes.
"fresho! Strawberry, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Strawberry, Premium, Institutional is a 1 kg pack of premium strawberries."
"fresho! Lettuce - Romaine Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Romaine Premium, Institutional is a 1 kg pack of premium romaine lettuce."
fresho! Apricot,₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Apricot is a 500 g pack of apricots.
"fresho! Leeks - Fresh, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Leeks - Fresh, Premium, Institutional is a 500 g pack of fresh premium leeks."
"fresho! Lettuce - Butter Head Green, Organically Grown",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Butter Head Green, Organically Grown is 1 pc of organically grown butter head green lettuce."
fresho! Fresh Almonds Green,₹400,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Fresh Almonds Green is a 1 kg pack of fresh green almonds.
"fresho! Zucchini - Yellow, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Zucchini - Yellow, Premium, Institutional is a 1 kg pack of premium yellow zucchini."
"fresho! Chinese Cabbage - Direct, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Chinese Cabbage - Direct, Institutional is a 1 kg pack of direct Chinese cabbage."
fresho! Plum - Imported,₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Plum - Imported is a pack of 6 imported plums.
"fresho! Lettuce - Red, Direct, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Red, Direct, Institutional is 1 pc of red lettuce, approx. 70 to 100 gm."
"fresho! Lettuce - Lolla Rossa, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Lolla Rossa, Premium, Institutional is a 1 kg pack of premium lolla rossa lettuce."
"fresho! Kiwi - Green - Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Kiwi - Green - Premium, Institutional is a 1 kg pack of premium green kiwis."
"fresho! Lettuce - Coral Green, Organically Grown (Loose)",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Coral Green, Organically Grown (Loose) is 1 pc of organically grown coral green lettuce."
"fresho! Grapes - Bangalore Blue Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Grapes - Bangalore Blue Premium, Institutional is a 1 kg pack of premium Bangalore blue grapes."
fresho! Baby Potato - Premium Institutional,₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Baby Potato - Premium Institutional is a 1 kg pack of premium baby potatoes.
"fresho! Soursop (Cancer Fruits) Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Soursop (Cancer Fruits) Premium, Institutional is 1 pc of premium soursop."
"fresho! Chinese Cabbage, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Chinese Cabbage, Premium, Institutional is a 1 kg pack of premium Chinese cabbage."
fresho! Baby Potato - Organically Grown (Loose),₹60.27,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Baby Potato - Organically Grown (Loose) is a 500 g pack of organically grown baby potatoes.
"fresho! Cherry Tomato - Direct, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Cherry Tomato - Direct, Institutional is a 250 g pack of direct cherry tomatoes."
fresho! Kiwi - Green,₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Kiwi - Green is a pack of 3 green kiwis.
"fresho! Zucchini - Green, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Zucchini - Green, Premium, Institutional is a 1 kg pack of premium green zucchini."
"fresho! Lettuce - Butter Head Red, Organically Grown",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Butter Head Red, Organically Grown is 1 pc of organically grown butter head red lettuce."
"fresho! Amaranthus - Red, Organically Grown",₹10,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Amaranthus - Red, Organically Grown is a 250 g pack of organically grown red amaranthus."
"fresho! Baby Corn Unpeeled - Direct, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Baby Corn Unpeeled - Direct, Institutional is a 1 kg pack of direct baby corn."
"fresho! Tamarind - Sweet Economy, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Tamarind - Sweet Economy, Institutional is a 225 g pack of sweet tamarind."
"fresho! Lettuce - Romaine, Organically Grown",₹58.9,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Romaine, Organically Grown is 1 pc of organically grown romaine lettuce."
"fresho! Dates Fresh - Yellow Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Dates Fresh - Yellow Premium, Institutional is a 1 kg pack of premium yellow dates."
"fresho! Baby Corn - Unpeeled, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Baby Corn - Unpeeled, Premium, Institutional is a 1 kg pack of premium unpeeled baby corn."
fresho! Mushroom - Shimeji,₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Mushroom - Shimeji is 1 pc of shimeji mushroom, approx. 100 to 125 gm."
"fresho! Capsicum - Yellow, Organically Grown (Loose)",₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Capsicum - Yellow, Organically Grown (Loose) is a 500 g pack of organically grown yellow capsicum."
fresho! Leek - Organically Grown,₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! Leek - Organically Grown is a 250 g pack of organically grown leeks.
"fresho! Capsicum - Red, Organically Grown (Loose)",₹12,24% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Capsicum - Red, Organically Grown (Loose) is a 500 g pack of organically grown red capsicum."
"fresho! Lettuce - Iceberg, Premium, Institutional",₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Lettuce - Iceberg, Premium, Institutional is a 1 kg pack of premium iceberg lettuce."
fresho! Avocado Imported - Large,₹310.96,20% OFF,Not available,Exotic Fruits & Veggies,Out of stock,"Fresho! Avocado Imported - Large is 1 pc of imported avocado, approx. 300-350 gm."
fresho! White Jamun,₹,No discount,Not available,Exotic Fruits & Veggies,Out of stock,Fresho! White Jamun is a 1 kg pack of white jamun.
TrikayaMicrogreen Sunflower,₹115,No discount,Not available,Exotic Fruits & Veggies,Out of stock,"TrikayaMicrogreen Sunflower is 1 pc of sunflower microgreens, approx. 40-50 gm."
fresho!Colocasia Stem - Kochur Loti,₹83.29,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of fresho!Colocasia Stem - Kochur Loti.
fresho!Plums - Imported,₹288.51,24%,Not Available,Exotic Fruits & Vegetables,In Stock,500 g - approx. 5 to 6 nos of imported plums.
TrikayaBaby Spinach,₹80,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc - Approx. 90-100 gm of baby spinach.
fresho!Baby Spinach - Hydroponically Grown,₹95.89,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,100 g of hydroponically grown baby spinach.
FarmogoSpinach - Hydroponically Grown,₹77.04,24%,Not Available,Exotic Fruits & Vegetables,In Stock,200 g - 250 g of hydroponically grown spinach.
fresho!Grape Tomato Yellow - Hydroponically Grown,₹81.21,24%,Not Available,Exotic Fruits & Vegetables,In Stock,150 g of hydroponically grown yellow grape tomatoes.
fresho!Candy Tomato - Hydroponically Grown,₹130.13,24%,Not Available,Exotic Fruits & Vegetables,In Stock,50 g of hydroponically grown candy tomatoes.
fresho!Tamarind - Ripe,₹113.48,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of ripe tamarind.
fresho!Lollo Rossa,₹42.68,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of fresho!Lollo Rossa.
fresho!Plum - Imported,₹477.87,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of imported plums.
fresho!Basil - Italian,₹103.07,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of Italian basil.
fresho!Jamun,₹141.1,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of jamun.
fresho!Dragon Fruit - Yellow,₹1379.45,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc of yellow dragon fruit.
fresho!Water Ipomoea / Kalmi Saag,₹32.28,24%,Not Available,Exotic Fruits & Vegetables,In Stock,500 g of water ipomoea/kalmi saag.
fresho!Coloured Capsicum Mix - Organically Grown,₹173.97,24%,Not Available,Exotic Fruits & Vegetables,In Stock,350 g - (2 pcs) of organically grown coloured capsicum mix.
bb ComboFresho Lettuce - Iceberg 500 g + BB Home Vegetable & Fruit Wash 500 ml,₹106,24%,Not Available,Exotic Fruits & Vegetables,In Stock,Combo - 2 Items: 500 g lettuce and 500 ml vegetable & fruit wash.
fresho!Cherry Tomatoes - Hydroponically Grown,₹117.64,24%,Not Available,Exotic Fruits & Vegetables,In Stock,180 g of hydroponically grown cherry tomatoes.
TrikayaBaby American Kale - Curled Leaves,₹79.12,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 pc - Approx. 90-100 gm of baby American kale.
"fresho!Green Zucchini - Economy, Institutional",Not Available,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 kg of green zucchini.
fresho!Broccoli - Hydroponically Grown,₹171.23,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc - (approx. 250g - 350g) of hydroponically grown broccoli.
fresho!Chinese Cabbage - Hydroponically Grown,₹174.91,24%,Not Available,Exotic Fruits & Vegetables,In Stock,Approx 200 - 300 g of hydroponically grown Chinese cabbage.
TrikayaAlfalfa Sprouts,₹55.9,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc - Approx. 40-50 gm of alfalfa sprouts.
fresho!Snibs Sweet Palmero Pack,₹179.07,24%,Not Available,Exotic Fruits & Vegetables,In Stock,500 g of snibs sweet palmero pack.
fresho!Fenugreek / Methi - Hydroponically Grown,₹69.86,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,100 g of hydroponically grown fenugreek/methi.
"fresho!Chilli - Green, Bullet",₹53.2,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of green bullet chilli.
fresho!Baby Carrot (Loose),₹40.6,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of loose baby carrots.
fresho!Lime - Kaffir (Loose),₹15,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of loose kaffir lime.
fresho!Rambutan - Direct,Not Available,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,500 g of rambutan.
"fresho!Lettuce - Red Each Premium, Institutional",Not Available,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc - Approx. 70 to 100 gm (Bunch) of red lettuce.
fresho!Tamarind - Sweet,₹84.33,24%,Not Available,Exotic Fruits & Vegetables,In Stock,200 g of sweet tamarind.
"fresho!Lettuce - Green Each Premium, Institutional",Not Available,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc of green lettuce.
fresho!Ber - Large,₹134.3,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of large ber.
fresho!Grapes - Red globe,₹104.11,24%,Not Available,Exotic Fruits & Vegetables,In Stock,250 g of red globe grapes.
fresho!Capsicum - Julienne,₹31.92,24%,Not Available,Exotic Fruits & Vegetables,In Stock,500 g of capsicum julienne.
fresho!Sage,₹58.9,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,50 g of sage.
fresho!Habanero Peppers - Hydroponically Grown,₹175.34,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,100 g of hydroponically grown habanero peppers.
fresho!Thyme,₹1878.13,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of thyme.
"fresho!Lettuce - Lolla Rosa Each Premium, Institutional",Not Available,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 pc of lolla rosa lettuce.
fresho!Microgreen Radish,₹77.64,24%,Not Available,Exotic Fruits & Vegetables,In Stock,50 g of microgreen radish.
fresho!Grapes- Green With Seed,₹334.25,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 kg of green grapes with seed.
fresho!Sweet Tamarind,₹417.5,24%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of sweet tamarind.
fresho!Mixed Capsicum,₹153.42,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,500 g of mixed capsicum.
fresho!Kandi Kaya - Pigeon Peas,₹202.74,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,1 kg of kandi kaya - pigeon peas.
fresho!Simpson Lettuce,₹100,24%,Not Available,Exotic Fruits & Vegetables,Notify Me,250 g of Simpson lettuce.
fresho!Grapes - Paneer,₹228,25%,Not Available,Exotic Fruits & Vegetables,In Stock,1 kg of paneer grapes.
fresho!Sweet Corn - Pellets,₹181.15,24%,Not available,Exotic Fruits & Veggies,In Stock,"Sweet corn pellets, 1 kg pack."
fresho!Lemon - Yellow Imported,₹60.38,24%,Not available,Exotic Fruits & Veggies,In Stock,"Yellow imported lemon, 1 pc (approx. 80-100 gm)."
fresho!Banana Flower - Cut,₹62.46,24%,Not available,Exotic Fruits & Veggies,In Stock,"Cut banana flower, 200 g pack."
fresho!Swiss Chard - Hydroponically Grown,₹260.27,24%,Not available,Exotic Fruits & Veggies,Out of Stock,"Hydroponically grown Swiss chard, 130 g."
fresho!Ready To Cook - Potato French Fries,₹52.05,20%,Not available,Exotic Fruits & Veggies,In Stock,"Ready to cook potato French fries, 250 g."
"fresho!Dragon Fruit - Red Flesh, Organically Grown",₹101.37,20%,Not available,Exotic Fruits & Veggies,Out of Stock,"Organically grown red flesh dragon fruit, 1 pc."
fresho!King Baby Oyster Mushroom,₹265.48,24%,Not available,Exotic Fruits & Veggies,In Stock,"King baby oyster mushroom, 1 pc."
"fresho!Tomato Beefsteak - Red, Hydroponically Grown",Not available,24%,Not available,Exotic Fruits & Veggies,Out of Stock,"Hydroponically grown red beefsteak tomato, 500 g."
TrikayaAmerican Kale - Curled,₹102.03,24%,Not available,Exotic Fruits & Veggies,In Stock,"Curled American kale, 1 pc (approx. 230-250 gm)."
"fresho!Lettuce - Concorde Red, Hydroponically Grown",₹82.25,24%,Not available,Exotic Fruits & Veggies,In Stock,"Hydroponically grown Concorde red lettuce, approx 100-125 g."
"fresho! Grapefruit - Imported Premium, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Imported premium grapefruit available in 1 pc.
fresho! Ramphal,₹246.74,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Ramphal available in 500 g pack.
"fresho! Mushrooms - Oyster, Dried",₹159.55,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Dried oyster mushrooms available in 100 g pack.
fresho! Grapes - Green Afgan,₹215.51,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Green Afghan grapes available in 500 g pack.
"fresho! Zucchini - Yellow, Organically Grown (Loose)",₹58.9,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,"Yellow zucchini organically grown, available loose."
fresho! Arugula (Roquette) - Hydroponically Grown,₹135.34,No discount,Not available,Exotic Fruits & Vegetables,In stock,Hydroponically grown arugula available in 100 g.
fresho! Orange - Valencia,Not available,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Valencia oranges available in 4 pcs pack.
"fresho! Green Grapes - Sonaka, Direct, Institutional",Not available,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Sonaka green grapes available in 1 kg pack.
"fresho! Fresh Dates - Yellow Direct, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Yellow fresh dates available in 1 kg pack.
fresho! Lettuce - Red Butterhead With Roots,₹97.26,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Red butterhead lettuce with roots available in 1 pc.
Trikaya Endive,₹98.63,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,"Endive available in 1 pc, approx. 230-250 gm."
"fresho! Pak Choi - Direct, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Pak Choi available in 1 kg pack.
fresho! Kale - Hydroponically Grown,₹96.82,No discount,Not available,Exotic Fruits & Vegetables,In stock,Hydroponically grown kale available in 130 g.
"fresho! Custard Apple - Direct, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Custard apple available in 1 kg pack.
fresho! Snibs Tomatoes Pack,₹199.89,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Snibs tomatoes pack available in 500 g.
Simply Fresh Capsicums - Snack or Mini (Loose),₹147.95,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,"Snack or mini capsicums available loose, 350-400 gm."
fresho! Guava - Thai,₹246.74,No discount,Not available,Exotic Fruits & Vegetables,In stock,Thai guava available in 1 kg pack.
"fresho! Sweet Corn Premium, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Premium sweet corn available in 2 pcs pack.
fresho! Indian Olive/Jalpai,₹102.03,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Indian olive/jalpai available in 1 kg pack.
"fresho! Pumpkin - Disco, Organically Grown (Loose)",₹86.41,No discount,Not available,Exotic Fruits & Vegetables,In stock,Organically grown disco pumpkin available loose.
"fresho! Thai Guava - Direct, Institutional",Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Thai guava available in 300 g pack.
fresho! Lime Leaves - Kaffir,₹111.4,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Kaffir lime leaves available in 50 g pack.
"fresho! Lettuce - Lollo Rosso Green, Organically Grown",₹61.64,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Organically grown lollo rosso green lettuce available in 1 pc.
fresho! Raspberry - Imported,₹642.36,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Imported raspberries available in 125 g pack.
fresho! Kale,₹23.95,6% OFF,Not available,Exotic Fruits & Vegetables,In stock,Kale available in 1 pc.
fresho! Rocket Leaves,₹30,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Rocket leaves available in 100 g pack.
"fresho! Lettuce - Rocket Direct, Institutional",Not available,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Rocket lettuce available in 1 kg pack.
"fresho! Tamarind - Sweet Premium, Institutional",Not available,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Sweet premium tamarind available in 225 g pack.
"fresho! Milky Mushrooms Premium, Institutional",Not available,20% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Premium milky mushrooms available in 200 g pack.
fresho! Lettuce - Iceberg,₹73.97,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Iceberg lettuce available in 250 g pack.
fresho! Lettuce Mix,₹97.87,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Lettuce mix available in 200 g pack.
"fresho! Lettuce - Oak Red, Organically Grown",₹38.36,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Organically grown oak red lettuce available in 1 pc.
"fresho! Pear - Green, Imported",₹450.68,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Imported green pears available in 6 pcs pack.
"fresho! Mix Greens - Kale, Roquette, Swiss Chard, Hydroponically Grown",₹46.85,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Hydroponically grown mix greens available in 200 g.
Trikaya Microgreen Mix,₹87.4,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,"Microgreen mix available in 1 pc, approx. 40-50 gm."
fresho! King Oyster Mushroom,₹265.48,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,King oyster mushroom available in 1 pc.
Trikaya Garlic Chives,₹26.03,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,"Garlic chives available in 1 pc, approx. 5-10 gm."
"fresho! Lettuce - Concorde Green, Hydroponically Grown",₹105.15,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Hydroponically grown concorde green lettuce available in 100-125 g.
fresho! Leafy Box - Hydroponically Grown,₹127.01,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Hydroponically grown leafy box available in 220 g.
fresho! Capsicum - Yellow (Loose),₹164.49,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Yellow capsicum available loose in 2 pcs.
fresho! Chives - Hydroponically Grown,₹45.21,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Hydroponically grown chives available in 20 g.
fresho! Colocasia Stem - Kochur Loti,₹22.91,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Colocasia stem (kochur loti) available in 250 g.
fresho! Zespri Kiwi - Green,₹305.04,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,Green Zespri kiwi available in 4 pcs pack.
Trikaya Baby Carrots,₹48,24% OFF,Not available,Exotic Fruits & Vegetables,In stock,"Baby carrots available in 1 pc, approx. 90-100 gm."
fresho! Fresh Dates - Yellow,₹200,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Yellow fresh dates available in 1 pack.
fresho! Snacky Pepper Mix - Hydroponically Grown,Not available,24% OFF,Not available,Exotic Fruits & Vegetables,Notify Me,Hydroponically grown snacky pepper mix available in 1 pc.
fresho! Kale Mix - Hydroponically grown,₹106.85,No discount,Not available,Exotic Fruits & Vegetables,Notify Me,Hydroponically grown kale mix available in 100-120 g.
"fresho!Imported Cherry - Direct, Institutional",100 g,Not Available,Not Available,Exotic Fruits & Veggies,Notify Me,Imported cherry available in 100 g pack.
fresho!Jalapenos - Hydroponically Grown,1 pc,Not Available,Not Available,Exotic Fruits & Veggies,Notify Me,Hydroponically grown jalapenos available in 1 pc.
fresho!Rambuttan - Imported,1 pc,24% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Imported rambuttan available in 1 pc.
fresho!Bell Peppers - Hydroponically Grown,Upto 300 g,24% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Hydroponically grown bell peppers available upto 300 g.
fresho!Paneer Fruit,250 g,20% OFF,Not Available,Exotic Fruits & Veggies,Notify Me,Paneer fruit available in 250 g pack.
fresho!Lettuce - Iceberg,1 pc - (Approx. 500g-1kg),20% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Iceberg lettuce available in 1 pc (Approx. 500g-1kg).
fresho!Mixed Capsicum (Loose),2 pcs,24% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Mixed capsicum available in 2 pcs.
fresho!Thai Sweet Basil,100 g,Not Available,Not Available,Exotic Fruits & Veggies,In Stock,Thai sweet basil available in 100 g pack.
"fresho!Lettuce - Romaine Each Premium, Institutional",1 pc - Approx. 100 to 150 gm,24% OFF,Not Available,Exotic Fruits & Veggies,Notify Me,Romaine lettuce available in 1 pc (Approx. 100 to 150 gm).
fresho!Summer Crisp Lettuce - Hydroponically Grown With Live Roots,1 pc - Approx 125 to 200 g,24% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Hydroponically grown summer crisp lettuce with live roots available in 1 pc (Approx 125 to 200 g).
fresho!Microgreen Mustard,50 g,24% OFF,Not Available,Exotic Fruits & Veggies,In Stock,Microgreen mustard available in 50 g pack.
